Phi[deg],Theta[deg],dB(GainTotal),Array_Data
-24,120,-9.01284,
-22,120,-7.1849,
-20,120,-8.6395,
-18,120,-14.1014,
-16,120,-12.178,
-14,120,-9.88317,
-12,120,-12.2568,
-10,120,-12.982,
-8,120,-11.7626,
-6,120,-13.9854,
-4,120,-18.524,
-2,120,-20.2233,
0,120,-20.8759,
2,120,-18.786,
4,120,-15.9754,
6,120,-13.8422,
8,120,-13.0843,
10,120,-17.2032,
12,120,-15.8394,
14,120,-8.25079,
16,120,-7.07419,
18,120,-11.0226,
20,120,-14.3747,
22,120,-11.391,
24,120,-13.0036,
26,120,-16.4736,
28,120,-17.0915,
30,120,-18.4383,
32,120,-25.5295,
34,120,-18.5097,
36,120,-12.358,
38,120,-13.5926,
40,120,-19.746,
42,120,-12.5846,
44,120,-11.9494,
46,120,-11.4227,
48,120,-11.4095,
50,120,-14.7122,
52,120,-15.6399,
54,120,-21.2912,
56,120,-24.3934,
58,120,-13.3739,
60,120,-9.00224,
62,120,-10.1803,
64,120,-20.4486,
66,120,-17.4067,
68,120,-20.889,
70,120,-14.9944,
72,120,-10.3712,
74,120,-13.0255,
76,120,-23.9452,
78,120,-17.3997,
80,120,-16.9916,
82,120,-18.5942,
84,120,-16.7369,
86,120,-13.9055,
88,120,-13.5576,
90,120,-16.8488,
92,120,-11.5127,
94,120,-7.97403,
96,120,-9.36204,
98,120,-14.5358,
100,120,-13.9858,
102,120,-14.4569,
104,120,-16.8171,
106,120,-17.9157,
108,120,-19.7511,
110,120,-16.0327,
112,120,-18.5641,
114,120,-20.6599,
116,120,-14.437,
118,120,-14.3467,
120,120,-13.3805,
122,120,-13.2728,
124,120,-20.3844,
126,120,-14.4359,
128,120,-11.4108,
130,120,-13.8571,
132,120,-17.2002,
134,120,-13.1293,
136,120,-10.8155,
138,120,-12.3599,
140,120,-16.3654,
142,120,-16.1589,
144,120,-16.3165,
146,120,-18.7244,
148,120,-13.1333,
150,120,-11.4084,
152,120,-16.9419,
154,120,-16.1053,
156,120,-11.2041,
158,120,-10.9711,
160,120,-12.1479,
162,120,-15.3507,
164,120,-12.1865,
166,120,-10.289,
168,120,-13.6116,
170,120,-15.4004,
172,120,-13.2353,
174,120,-15.9093,
176,120,-23.2136,
178,120,-24.7559,
180,120,-23.2294,
-180,122,-17.0724,
-178,122,-16.0552,
-176,122,-9.49078,
-174,122,-6.84754,
-172,122,-8.40693,
-170,122,-19.62,
-168,122,-10.6804,
-166,122,-5.37994,
-164,122,-5.57461,
-162,122,-9.81458,
-160,122,-16.032,
-158,122,-19.3171,
-156,122,-21.4103,
-154,122,-18.3339,
-152,122,-21.2906,
-150,122,-29.5905,
-148,122,-20.9158,
-146,122,-15.9401,
-144,122,-12.7238,
-142,122,-13.3895,
-140,122,-19.7869,
-138,122,-18.8022,
-136,122,-18.0582,
-134,122,-19.5961,
-132,122,-16.2856,
-130,122,-16.039,
-128,122,-19.7838,
-126,122,-16.5857,
-124,122,-14.8347,
-122,122,-22.8757,
-120,122,-16.3871,
-118,122,-15.0913,
-116,122,-30.3664,
-114,122,-14.5403,
-112,122,-12.5088,
-110,122,-16.7019,
-108,122,-19.6741,
-106,122,-19.4254,
-104,122,-24.5367,
-102,122,-16.4934,
-100,122,-12.078,
-98,122,-11.156,
-96,122,-12.6483,
-94,122,-14.3916,
-92,122,-12.6001,
-90,122,-10.4844,
-88,122,-9.78461,
-86,122,-9.90097,
-84,122,-9.22998,
-82,122,-8.92007,
-80,122,-12.3158,
-78,122,-30.4975,
-76,122,-13.831,
-74,122,-10.9727,
-72,122,-12.4776,
-70,122,-18.019,
-68,122,-16.7199,
-66,122,-12.1724,
-64,122,-11.4264,
-62,122,-10.1689,
-60,122,-9.24477,
-58,122,-11.1478,
-56,122,-15.3357,
-54,122,-16.1792,
-52,122,-13.8077,
-50,122,-11.6349,
-48,122,-11.4697,
-46,122,-13.8983,
-44,122,-17.4075,
-42,122,-24.1115,
-40,122,-15.2311,
-38,122,-8.41922,
-36,122,-7.68027,
-34,122,-13.6575,
-32,122,-17.3038,
-30,122,-9.89901,
-28,122,-11.1588,
-26,122,-13.1144,
-24,122,-8.82682,
-22,122,-7.91104,
-20,122,-10.5862,
-18,122,-15.5012,
-16,122,-11.2272,
-14,122,-9.03875,
-12,122,-11.3354,
-10,122,-14.8411,
-8,122,-13.5934,
-6,122,-15.0213,
-4,122,-18.316,
-2,122,-16.0865,
0,122,-14.577,
2,122,-13.9831,
4,122,-12.6169,
6,122,-11.2057,
8,122,-11.7924,
10,122,-18.0684,
12,122,-14.1497,
14,122,-7.91375,
16,122,-7.71926,
18,122,-13.7188,
20,122,-24.081,
22,122,-14.5739,
24,122,-15.4564,
26,122,-17.4795,
28,122,-17.2943,
30,122,-18.27,
32,122,-17.8555,
34,122,-12.116,
36,122,-9.19627,
38,122,-11.0153,
40,122,-18.5023,
42,122,-15.4759,
44,122,-16.0286,
46,122,-12.9438,
48,122,-10.9334,
50,122,-13.2536,
52,122,-16.1234,
54,122,-23.2272,
56,122,-20.1181,
58,122,-12.6724,
60,122,-9.0081,
62,122,-9.7553,
64,122,-18.4818,
66,122,-16.8438,
68,122,-15.0231,
70,122,-15.476,
72,122,-11.4112,
74,122,-12.0265,
76,122,-16.5341,
78,122,-16.4388,
80,122,-15.8721,
82,122,-16.9807,
84,122,-17.9131,
86,122,-18.4232,
88,122,-16.383,
90,122,-13.2244,
92,122,-10.2675,
94,122,-9.35079,
96,122,-11.2912,
98,122,-14.5186,
100,122,-15.5944,
102,122,-17.5669,
104,122,-18.226,
106,122,-17.4276,
108,122,-15.7433,
110,122,-15.4859,
112,122,-21.2042,
114,122,-17.858,
116,122,-14.2487,
118,122,-14.2307,
120,122,-11.6002,
122,122,-11.467,
124,122,-18.0662,
126,122,-17.2137,
128,122,-13.9904,
130,122,-17.0616,
132,122,-20.1517,
134,122,-14.7698,
136,122,-12.606,
138,122,-14.7187,
140,122,-16.3846,
142,122,-12.6081,
144,122,-11.5694,
146,122,-14.3509,
148,122,-15.0668,
150,122,-12.3358,
152,122,-14.4045,
154,122,-13.7555,
156,122,-10.6488,
158,122,-11.8461,
160,122,-14.0686,
162,122,-13.6877,
164,122,-11.3033,
166,122,-9.86009,
168,122,-12.5723,
170,122,-20.1171,
172,122,-16.8656,
174,122,-17.951,
176,122,-20.8073,
178,122,-16.2727,
180,122,-17.0724,
-180,124,-14.6386,
-178,124,-14.8259,
-176,124,-8.23528,
-174,124,-5.66842,
-172,124,-7.66895,
-170,124,-20.6495,
-168,124,-8.96067,
-166,124,-4.3526,
-164,124,-4.62214,
-162,124,-8.15964,
-160,124,-13.2848,
-158,124,-15.8775,
-156,124,-15.0094,
-154,124,-15.2699,
-152,124,-20.7234,
-150,124,-21.8803,
-148,124,-15.9275,
-146,124,-12.9542,
-144,124,-11.3122,
-142,124,-12.8068,
-140,124,-18.9109,
-138,124,-18.5324,
-136,124,-18.2728,
-134,124,-19.2947,
-132,124,-17.0068,
-130,124,-17.7313,
-128,124,-22.5255,
-126,124,-19.2075,
-124,124,-17.3207,
-122,124,-26.1701,
-120,124,-15.5958,
-118,124,-13.6429,
-116,124,-21.8618,
-114,124,-15.72,
-112,124,-12.0002,
-110,124,-14.4265,
-108,124,-19.3085,
-106,124,-20.233,
-104,124,-27.6111,
-102,124,-16.269,
-100,124,-10.6129,
-98,124,-9.24095,
-96,124,-11.3162,
-94,124,-16.7426,
-92,124,-13.2486,
-90,124,-9.68828,
-88,124,-9.97233,
-86,124,-12.287,
-84,124,-11.0585,
-82,124,-9.59231,
-80,124,-11.6973,
-78,124,-19.2157,
-76,124,-20.5863,
-74,124,-15.8969,
-72,124,-16.4499,
-70,124,-18.3399,
-68,124,-13.6947,
-66,124,-11.8668,
-64,124,-12.2247,
-62,124,-10.0533,
-60,124,-8.52905,
-58,124,-9.91793,
-56,124,-13.8962,
-54,124,-17.5975,
-52,124,-16.6354,
-50,124,-13.5792,
-48,124,-12.7663,
-46,124,-14.8348,
-44,124,-17.8938,
-42,124,-23.1576,
-40,124,-14.2741,
-38,124,-7.47264,
-36,124,-6.0971,
-34,124,-10.0446,
-32,124,-18.6049,
-30,124,-9.46333,
-28,124,-8.31783,
-26,124,-10.0616,
-24,124,-9.56878,
-22,124,-10.1613,
-20,124,-15.4425,
-18,124,-16.5575,
-16,124,-10.5605,
-14,124,-9.1001,
-12,124,-11.4855,
-10,124,-17.9799,
-8,124,-18.4932,
-6,124,-17.8081,
-4,124,-18.3683,
-2,124,-15.1883,
0,124,-13.3182,
2,124,-12.1756,
4,124,-10.2094,
6,124,-8.83159,
8,124,-10.0331,
10,124,-16.28,
12,124,-12.5111,
14,124,-7.40954,
16,124,-7.37195,
18,124,-11.3469,
20,124,-15.022,
22,124,-14.0308,
24,124,-15.5196,
26,124,-18.1617,
28,124,-19.9416,
30,124,-19.6971,
32,124,-14.5555,
34,124,-9.77194,
36,124,-8.03767,
38,124,-10.2744,
40,124,-16.4273,
42,124,-15.8661,
44,124,-18.5713,
46,124,-13.7085,
48,124,-10.7529,
50,124,-12.7129,
52,124,-16.9437,
54,124,-25.6587,
56,124,-19.7692,
58,124,-13.8929,
60,124,-10.4523,
62,124,-10.5911,
64,124,-17.6713,
66,124,-15.9387,
68,124,-11.9457,
70,124,-12.1984,
72,124,-10.9449,
74,124,-10.7551,
76,124,-12.696,
78,124,-13.4297,
80,124,-13.424,
82,124,-14.2432,
84,124,-15.6819,
86,124,-18.8694,
88,124,-16.5935,
90,124,-12.0737,
92,124,-10.6664,
94,124,-11.9567,
96,124,-14.716,
98,124,-15.7466,
100,124,-17.1246,
102,124,-21.4686,
104,124,-20.8286,
106,124,-15.494,
108,124,-12.4209,
110,124,-13.1015,
112,124,-18.5254,
114,124,-16.7193,
116,124,-14.3068,
118,124,-13.8651,
120,124,-10.886,
122,124,-10.8564,
124,124,-16.201,
126,124,-18.6189,
128,124,-16.7408,
130,124,-21.2306,
132,124,-24.4137,
134,124,-16.7846,
136,124,-14.4836,
138,124,-16.4044,
140,124,-15.0799,
142,124,-10.7199,
144,124,-9.20087,
146,124,-10.9867,
148,124,-15.4005,
150,124,-14.4727,
152,124,-13.725,
154,124,-12.2188,
156,124,-10.4681,
158,124,-13.3817,
160,124,-19.1063,
162,124,-12.8269,
164,124,-10.5267,
166,124,-10.0679,
168,124,-11.8108,
170,124,-18.1003,
172,124,-23.793,
174,124,-21.0326,
176,124,-17.423,
178,124,-13.6558,
180,124,-14.6386,
-180,126,-16.877,
-178,126,-14.9621,
-176,126,-7.73854,
-174,126,-5.54658,
-172,126,-7.9858,
-170,126,-20.5334,
-168,126,-8.85381,
-166,126,-4.68449,
-164,126,-4.84113,
-162,126,-7.38509,
-160,126,-10.1933,
-158,126,-10.8343,
-156,126,-10.359,
-154,126,-11.735,
-152,126,-17.4476,
-150,126,-20.644,
-148,126,-14.5529,
-146,126,-11.9615,
-144,126,-11.2544,
-142,126,-13.6174,
-140,126,-19.6303,
-138,126,-18.0594,
-136,126,-18.544,
-134,126,-20.2341,
-132,126,-18.3879,
-130,126,-19.4592,
-128,126,-24.729,
-126,126,-24.003,
-124,126,-21.2344,
-122,126,-27.5568,
-120,126,-15.802,
-118,126,-13.4239,
-116,126,-17.8801,
-114,126,-15.7243,
-112,126,-12.0442,
-110,126,-13.8022,
-108,126,-18.4119,
-106,126,-18.0558,
-104,126,-20.315,
-102,126,-17.7229,
-100,126,-11.6372,
-98,126,-9.80406,
-96,126,-11.6685,
-94,126,-17.6047,
-92,126,-14.9017,
-90,126,-11.3271,
-88,126,-12.1699,
-86,126,-16.2209,
-84,126,-14.9156,
-82,126,-12.3938,
-80,126,-13.2337,
-78,126,-17.2629,
-76,126,-20.4335,
-74,126,-17.3816,
-72,126,-16.9562,
-70,126,-15.6478,
-68,126,-12.5735,
-66,126,-12.8003,
-64,126,-15.2985,
-62,126,-11.9478,
-60,126,-9.48618,
-58,126,-10.209,
-56,126,-12.8498,
-54,126,-15.0152,
-52,126,-16.0885,
-50,126,-15.4435,
-48,126,-14.6406,
-46,126,-14.1308,
-44,126,-13.0186,
-42,126,-14.5175,
-40,126,-15.8588,
-38,126,-8.77774,
-36,126,-6.43816,
-34,126,-9.19806,
-32,126,-17.1358,
-30,126,-9.51413,
-28,126,-7.42022,
-26,126,-9.31725,
-24,126,-11.5507,
-22,126,-13.1042,
-20,126,-16.939,
-18,126,-13.7238,
-16,126,-10.5875,
-14,126,-10.5556,
-12,126,-13.1603,
-10,126,-19.7949,
-8,126,-31.198,
-6,126,-21.0202,
-4,126,-18.0758,
-2,126,-17.2406,
0,126,-16.4708,
2,126,-12.5317,
4,126,-8.69032,
6,126,-7.1237,
8,126,-8.49423,
10,126,-13.4602,
12,126,-11.3006,
14,126,-7.32593,
16,126,-7.23435,
18,126,-9.59722,
20,126,-11.2454,
22,126,-11.4514,
24,126,-12.6104,
26,126,-15.2065,
28,126,-20.9214,
30,126,-25.9564,
32,126,-15.0419,
34,126,-10.3265,
36,126,-9.30454,
38,126,-12.4061,
40,126,-16.2053,
42,126,-13.4722,
44,126,-15.6999,
46,126,-14.4317,
48,126,-11.7549,
50,126,-13.795,
52,126,-19.1255,
54,126,-30.1446,
56,126,-20.6519,
58,126,-16.5617,
60,126,-13.3603,
62,126,-12.3246,
64,126,-16.583,
66,126,-15.2472,
68,126,-10.8034,
70,126,-10.1911,
72,126,-10.0598,
74,126,-10.0699,
76,126,-11.1508,
78,126,-11.9453,
80,126,-12.6848,
82,126,-14.2222,
84,126,-14.578,
86,126,-14.0691,
88,126,-13.456,
90,126,-12.5686,
92,126,-13.1249,
94,126,-16.4923,
96,126,-20.0061,
98,126,-17.6678,
100,126,-17.2113,
102,126,-21.0489,
104,126,-25.4518,
106,126,-13.9532,
108,126,-10.1563,
110,126,-10.7694,
112,126,-15.8809,
114,126,-17.9647,
116,126,-15.949,
118,126,-14.9995,
120,126,-11.6791,
122,126,-11.6618,
124,126,-15.8544,
126,126,-17.5758,
128,126,-17.4881,
130,126,-21.1538,
132,126,-22.3601,
134,126,-16.9543,
136,126,-14.5137,
138,126,-15.4937,
140,126,-14.9645,
142,126,-11.1896,
144,126,-9.15826,
146,126,-10.1902,
148,126,-15.4013,
150,126,-17.3498,
152,126,-13.4974,
154,126,-11.4515,
156,126,-10.5049,
158,126,-13.8017,
160,126,-20.9253,
162,126,-11.9154,
164,126,-10.067,
166,126,-11.1021,
168,126,-12.0688,
170,126,-13.5352,
172,126,-16.7527,
174,126,-18.5836,
176,126,-15.4982,
178,126,-13.8058,
180,126,-16.877,
-180,128,-25.6967,
-178,128,-15.249,
-176,128,-8.16914,
-174,128,-6.57695,
-172,128,-9.57199,
-170,128,-23.0418,
-168,128,-10.6108,
-166,128,-6.69768,
-164,128,-6.61025,
-162,128,-7.94222,
-160,128,-8.68292,
-158,128,-8.12166,
-156,128,-7.70487,
-154,128,-9.2332,
-152,128,-14.4898,
-150,128,-25.0123,
-148,128,-16.3535,
-146,128,-13.0045,
-144,128,-12.6219,
-142,128,-15.6645,
-140,128,-20.2588,
-138,128,-17.4853,
-136,128,-18.5884,
-134,128,-20.9504,
-132,128,-20.0062,
-130,128,-21.5883,
-128,128,-25.8994,
-126,128,-27.8797,
-124,128,-23.4208,
-122,128,-26.7918,
-120,128,-18.1321,
-118,128,-14.7256,
-116,128,-16.2017,
-114,128,-14.8916,
-112,128,-12.7241,
-110,128,-15.0361,
-108,128,-18.6487,
-106,128,-14.5709,
-104,128,-14.0807,
-102,128,-17.1466,
-100,128,-16.0795,
-98,128,-13.4009,
-96,128,-13.992,
-94,128,-17.0221,
-92,128,-17.0463,
-90,128,-15.6151,
-88,128,-17.2742,
-86,128,-22.3937,
-84,128,-22.7219,
-82,128,-19.778,
-80,128,-18.523,
-78,128,-16.2137,
-76,128,-13.0789,
-74,128,-11.5198,
-72,128,-12.1448,
-70,128,-13.2005,
-68,128,-12.6264,
-66,128,-13.7116,
-64,128,-19.5561,
-62,128,-18.4307,
-60,128,-13.9841,
-58,128,-14.053,
-56,128,-15.1291,
-54,128,-14.3975,
-52,128,-13.7648,
-50,128,-13.2823,
-48,128,-12.2065,
-46,128,-10.1701,
-44,128,-8.51748,
-42,128,-9.31346,
-40,128,-14.5212,
-38,128,-12.8772,
-36,128,-8.64955,
-34,128,-10.2594,
-32,128,-17.282,
-30,128,-10.3817,
-28,128,-7.79484,
-26,128,-9.83062,
-24,128,-14,
-22,128,-13.4368,
-20,128,-12.2673,
-18,128,-11.495,
-16,128,-11.7787,
-14,128,-14.2131,
-12,128,-16.2263,
-10,128,-16.4127,
-8,128,-19.1227,
-6,128,-20.026,
-4,128,-16.5454,
-2,128,-17.265,
0,128,-22.0637,
2,128,-13.1714,
4,128,-7.94853,
6,128,-6.28343,
8,128,-7.57041,
10,128,-11.3683,
12,128,-10.782,
14,128,-8.09574,
16,128,-8.22733,
18,128,-10.1145,
20,128,-11.0297,
22,128,-10.7047,
24,128,-10.8937,
26,128,-12.3207,
28,128,-15.6581,
30,128,-19.5853,
32,128,-16.605,
34,128,-13.5233,
36,128,-14.2159,
38,128,-20.9254,
40,128,-14.3539,
42,128,-10.6645,
44,128,-12.3134,
46,128,-15.0367,
48,128,-14.5813,
50,128,-17.3991,
52,128,-22.6671,
54,128,-25.4127,
56,128,-20.9998,
58,128,-19.6085,
60,128,-17.327,
62,128,-14.0783,
64,128,-15.2148,
66,128,-15.3335,
68,128,-11.3661,
70,128,-9.9757,
72,128,-9.96631,
74,128,-10.2661,
76,128,-11.0148,
78,128,-11.8119,
80,128,-13.4596,
82,128,-16.6924,
84,128,-14.577,
86,128,-11.4515,
88,128,-11.2472,
90,128,-13.6671,
92,128,-18.4747,
94,128,-25.6239,
96,128,-27.17,
98,128,-18.372,
100,128,-14.794,
102,128,-16.32,
104,128,-30.3995,
106,128,-13.5061,
108,128,-9.03502,
110,128,-9.4203,
112,128,-14.3313,
114,128,-21.0578,
116,128,-20.2636,
118,128,-20.2307,
120,128,-15.4839,
122,128,-15.4404,
124,128,-18.7287,
126,128,-17.3976,
128,128,-17.2123,
130,128,-18.8203,
132,128,-18.3389,
134,128,-14.8138,
136,128,-12.4624,
138,128,-12.7978,
140,128,-15.0695,
142,128,-14.6323,
144,128,-11.6812,
146,128,-11.7453,
148,128,-17.0321,
150,128,-18.3099,
152,128,-12.5461,
154,128,-10.7944,
156,128,-10.5229,
158,128,-12.5881,
160,128,-15.0665,
162,128,-10.9914,
164,128,-9.94752,
166,128,-12.9935,
168,128,-14.4716,
170,128,-11.8346,
172,128,-12.1251,
174,128,-14.5501,
176,128,-15.0589,
178,128,-15.6243,
180,128,-25.6967,
-180,130,-19.8552,
-178,130,-14.5276,
-176,130,-9.94842,
-174,130,-9.04643,
-172,130,-11.8472,
-170,130,-17.6021,
-168,130,-14.0128,
-166,130,-11.2799,
-164,130,-10.6016,
-162,130,-10.0396,
-160,130,-9.00807,
-158,130,-7.61685,
-156,130,-6.93505,
-154,130,-8.14739,
-152,130,-12.2429,
-150,130,-19.3807,
-148,130,-16.5904,
-146,130,-13.4102,
-144,130,-13.1357,
-142,130,-15.6346,
-140,130,-18.3253,
-138,130,-17.5485,
-136,130,-18.7686,
-134,130,-19.2845,
-132,130,-19.2298,
-130,130,-22.5485,
-128,130,-26.9032,
-126,130,-24.6819,
-124,130,-20.5907,
-122,130,-22.2891,
-120,130,-21.9266,
-118,130,-16.2087,
-116,130,-14.7549,
-114,130,-14.4642,
-112,130,-15.065,
-110,130,-19.9203,
-108,130,-16.1555,
-106,130,-10.5717,
-104,130,-9.43187,
-102,130,-11.7177,
-100,130,-17.9853,
-98,130,-22.1625,
-96,130,-17.8624,
-94,130,-16.6749,
-92,130,-17.3327,
-90,130,-19.9515,
-88,130,-26.2616,
-86,130,-33.2185,
-84,130,-26.9278,
-82,130,-23.8244,
-80,130,-19.5388,
-78,130,-14.2056,
-76,130,-10.3372,
-74,130,-8.68601,
-72,130,-9.38314,
-70,130,-12.1371,
-68,130,-13.7955,
-66,130,-13.1341,
-64,130,-14.7261,
-62,130,-19.851,
-60,130,-23.0701,
-58,130,-23.2476,
-56,130,-22.0731,
-54,130,-18.3691,
-52,130,-15.4783,
-50,130,-13.1985,
-48,130,-10.919,
-46,130,-8.30098,
-44,130,-6.50815,
-42,130,-6.83617,
-40,130,-10.9298,
-38,130,-20.7728,
-36,130,-13.0369,
-34,130,-13.0464,
-32,130,-20.216,
-30,130,-11.7711,
-28,130,-8.55811,
-26,130,-10.165,
-24,130,-14.8261,
-22,130,-13.1252,
-20,130,-10.9532,
-18,130,-11.3591,
-16,130,-14.0553,
-14,130,-19.43,
-12,130,-16.3998,
-10,130,-13.3132,
-8,130,-14.597,
-6,130,-18.0836,
-4,130,-15.4531,
-2,130,-13.7389,
0,130,-14.2549,
2,130,-11.5528,
4,130,-7.90491,
6,130,-6.5849,
8,130,-7.80534,
10,130,-10.91,
12,130,-11.4997,
14,130,-10.2103,
16,130,-11.007,
18,130,-13.3152,
20,130,-13.7142,
22,130,-12.0091,
24,130,-10.7864,
26,130,-10.7191,
28,130,-11.4301,
30,130,-11.7559,
32,130,-11.6156,
34,130,-12.1915,
36,130,-14.1169,
38,130,-13.8142,
40,130,-9.76012,
42,130,-8.10786,
44,130,-9.643,
46,130,-13.4535,
48,130,-17.0945,
50,130,-20.5602,
52,130,-19.3376,
54,130,-19.1907,
56,130,-20.6756,
58,130,-22.3097,
60,130,-20.9217,
62,130,-15.4134,
64,130,-14.9574,
66,130,-17.0747,
68,130,-13.731,
70,130,-11.0367,
72,130,-10.3877,
74,130,-10.6237,
76,130,-11.2431,
78,130,-12.2394,
80,130,-14.8808,
82,130,-20.9063,
84,130,-15.3877,
86,130,-11.2295,
88,130,-11.2449,
90,130,-15.2748,
92,130,-26.4828,
94,130,-31.0395,
96,130,-28.828,
98,130,-16.1454,
100,130,-11.9586,
102,130,-13.0337,
104,130,-24.8956,
106,130,-14.0118,
108,130,-8.99612,
110,130,-9.359,
112,130,-14.3615,
114,130,-21.3362,
116,130,-19.9018,
118,130,-24.9682,
120,130,-26.7668,
122,130,-26.3804,
124,130,-20.4781,
126,130,-16.7236,
128,130,-17.1447,
130,130,-18.6384,
132,130,-17.6225,
134,130,-13.6579,
136,130,-10.8546,
138,130,-10.5004,
140,130,-13.0494,
142,130,-20.1708,
144,130,-18.1909,
146,130,-15.9038,
148,130,-21.0549,
150,130,-16.0618,
152,130,-10.9689,
154,130,-10.0136,
156,130,-10.798,
158,130,-12.2152,
160,130,-12.8024,
162,130,-10.5299,
164,130,-9.85561,
166,130,-13.6372,
168,130,-20.2372,
170,130,-12.5227,
172,130,-10.6533,
174,130,-12.4403,
176,130,-15.5806,
178,130,-17.5299,
180,130,-19.8552,
-180,132,-16.8473,
-178,132,-15.394,
-176,132,-14.4811,
-174,132,-13.7602,
-172,132,-13.148,
-170,132,-13.1612,
-168,132,-15.2177,
-166,132,-19.0699,
-164,132,-16.1731,
-162,132,-13.2233,
-160,132,-11.824,
-158,132,-9.86426,
-156,132,-8.40077,
-154,132,-8.84581,
-152,132,-11.3935,
-150,132,-13.7141,
-148,132,-12.4851,
-146,132,-11.3053,
-144,132,-11.7038,
-142,132,-13.9074,
-140,132,-17.2724,
-138,132,-19.0939,
-136,132,-17.8109,
-134,132,-15.2873,
-132,132,-14.9921,
-130,132,-17.309,
-128,132,-19.5902,
-126,132,-18.2412,
-124,132,-16.0494,
-122,132,-16.7038,
-120,132,-19.7663,
-118,132,-16.4596,
-116,132,-14.1438,
-114,132,-15.2609,
-112,132,-19.7043,
-110,132,-18.1262,
-108,132,-10.9863,
-106,132,-7.53813,
-104,132,-6.88194,
-102,132,-8.68499,
-100,132,-12.7347,
-98,132,-16.3487,
-96,132,-16.7207,
-94,132,-17.9602,
-92,132,-18.539,
-90,132,-17.148,
-88,132,-18.0855,
-86,132,-25.7995,
-84,132,-22.6003,
-82,132,-15.7169,
-80,132,-14.3027,
-78,132,-13.654,
-76,132,-10.4283,
-74,132,-8.15186,
-72,132,-8.64637,
-70,132,-12.721,
-68,132,-16.4034,
-66,132,-12.2653,
-64,132,-11.5346,
-62,132,-13.2904,
-60,132,-13.4334,
-58,132,-12.1557,
-56,132,-12.5514,
-54,132,-15.3057,
-52,132,-18.4468,
-50,132,-16.5761,
-48,132,-12.8176,
-46,132,-9.13342,
-44,132,-6.77436,
-42,132,-6.50157,
-40,132,-9.27316,
-38,132,-18.4275,
-36,132,-19.7604,
-34,132,-17.4463,
-32,132,-23.5988,
-30,132,-12.0264,
-28,132,-8.35305,
-26,132,-9.0244,
-24,132,-13.3722,
-22,132,-15.7273,
-20,132,-12.911,
-18,132,-12.77,
-16,132,-14.8156,
-14,132,-16.0022,
-12,132,-13.4105,
-10,132,-11.6555,
-8,132,-12.7205,
-6,132,-16.8096,
-4,132,-16.656,
-2,132,-12.9657,
0,132,-11.3606,
2,132,-10.1357,
4,132,-8.7533,
6,132,-8.46946,
8,132,-10.1016,
10,132,-13.2925,
12,132,-14.6974,
14,132,-14.4135,
16,132,-15.995,
18,132,-20.0017,
20,132,-21.0702,
22,132,-15.7389,
24,132,-12.1543,
26,132,-10.3314,
28,132,-9.18191,
30,132,-8.12326,
32,132,-7.61324,
34,132,-7.99308,
36,132,-8.69399,
38,132,-8.40144,
40,132,-7.22861,
42,132,-6.95097,
44,132,-8.51897,
46,132,-11.6899,
48,132,-15.2724,
50,132,-17.1596,
52,132,-15.9386,
54,132,-16.4745,
56,132,-19.8822,
58,132,-23.5049,
60,132,-22.6743,
62,132,-17.5384,
64,132,-17.1134,
66,132,-22.4659,
68,132,-16.5194,
70,132,-11.5962,
72,132,-10.075,
74,132,-10.2376,
76,132,-11.3322,
78,132,-13.3098,
80,132,-17.3068,
82,132,-24.192,
84,132,-16.8248,
86,132,-13.2384,
88,132,-13.8373,
90,132,-18.2277,
92,132,-22.242,
94,132,-24.4289,
96,132,-24.7195,
98,132,-13.7063,
100,132,-10.3936,
102,132,-11.9531,
104,132,-22.9072,
106,132,-14.2592,
108,132,-9.60954,
110,132,-10.5214,
112,132,-16.4745,
114,132,-18.5003,
116,132,-15.0014,
118,132,-15.3532,
120,132,-16.0673,
122,132,-14.8731,
124,132,-13.0348,
126,132,-12.6065,
128,132,-14.0642,
130,132,-16.7172,
132,132,-18.7263,
134,132,-14.6086,
136,132,-10.8006,
138,132,-9.5809,
140,132,-10.9885,
142,132,-15.8373,
144,132,-20.1312,
146,132,-18.8664,
148,132,-21.5587,
150,132,-13.8267,
152,132,-9.65415,
154,132,-9.35283,
156,132,-11.7284,
158,132,-14.2653,
160,132,-13.1043,
162,132,-10.4585,
164,132,-9.25141,
166,132,-10.7658,
168,132,-14.7704,
170,132,-13.3428,
172,132,-10.8681,
174,132,-11.7139,
176,132,-15.6172,
178,132,-18.7654,
180,132,-16.8473,
-180,134,-18.4927,
-178,134,-19.7382,
-176,134,-28.7584,
-174,134,-18.4039,
-172,134,-13.1601,
-170,134,-12.3275,
-168,134,-14.6973,
-166,134,-16.221,
-164,134,-13.4407,
-162,134,-13.2351,
-160,134,-17.2352,
-158,134,-17.6549,
-156,134,-12.7505,
-154,134,-11.555,
-152,134,-12.3486,
-150,134,-12.016,
-148,134,-10.8643,
-146,134,-11.0731,
-144,134,-12.9228,
-142,134,-15.8824,
-140,134,-17.4306,
-138,134,-15.3052,
-136,134,-12.4841,
-134,134,-10.8087,
-132,134,-10.9252,
-130,134,-12.5738,
-128,134,-14.1323,
-126,134,-13.8537,
-124,134,-12.9531,
-122,134,-13.9919,
-120,134,-18.9146,
-118,134,-18.4344,
-116,134,-14.1706,
-114,134,-13.7832,
-112,134,-14.0148,
-110,134,-11.1728,
-108,134,-8.14474,
